URL,Walk Score (out of 100),Transit Score (out of 100),Bike Score (out of 100),Elementary School Name,Elementary School Score (out of 10),Middle School Name,Middle School Score (out of 10),High School Name,High School Score (out of 10),Address,Price,Beds,Baths,Sq Ft,Est. Monthly Payment,Time on Redfin,Year Built,Property Type,Style,HOA Dues,Lot Size,Garage Spaces,Has Pool,Floor Type,Heat Type,Cool Type,Tax Amount,Has Patio
https://www.redfin.com/NV/Las-Vegas/6121-Borden-Cir-89107/home/29229939,56,36,49,O. K. Adcock Elementary School,4,Frank F Garside Junior High School,3,Bonanza High School,3,"6121 Borden Cir,Las Vegas,NV89107","$360,000",3,2,"1,180",,,1962,"Residential, Single Family Residence",One Story,,"6,534 Sq. Ft.",2,,"Carpet, Laminate, Linoleum, Tile, Vinyl",Central,"Central Air, Electric",$704,"Covered, Patio"
https://www.redfin.com/NV/Las-Vegas/6329-Arlington-Ave-89107/home/29230332,45,38,47,O. K. Adcock Elementary School,4,Frank F Garside Junior High School,3,Bonanza High School,3,"6329 Arlington Ave,Las Vegas,NV89107","$345,000",3,2,"1,180",,,1962,"Residential, Single Family Residence",One Story,,"6,098 Sq. Ft.",2,,"Carpet, Concrete","Central, Electric","Central Air, Electric",$851,"Enclosed, Patio"
https://www.redfin.com/NV/Las-Vegas/5509-Flower-Cir-89107/home/29233001,52,41,43,Red Rock Elementary School,2,Frank F Garside Junior High School,3,Western High School,1,"5509 Flower Cir,Las Vegas,NV89107","$260,000",3,1.5,"1,080",,,1955,"Residential, Single Family Residence",One Story,,"6,098 Sq. Ft.",1,"In Ground, Private, Pool/Spa Combo","Carpet, Hardwood","Central, Gas","Central Air, Electric",$779,
https://www.redfin.com/NV/Las-Vegas/413-Falcon-Ln-89107/home/29233119,36,39,30,Red Rock Elementary School,2,Frank F Garside Junior High School,3,Western High School,1,"413 Falcon Ln,Las Vegas,NV89107","$240,000",4,2,"2,220",,,1962,"Residential, Single Family Residence",One Story,,"7,405 Sq. Ft.",,,"Carpet, Concrete, Tile","Central, Electric","Central Air, Electric","$1,107",
https://www.redfin.com/NV/Las-Vegas/5321-Harmony-Ave-89107/home/29233939,47,39,39,Red Rock Elementary School,2,Frank F Garside Junior High School,3,Western High School,1,"5321 Harmony Ave,Las Vegas,NV89107","$318,000",3,2,"1,096",,,1994,"Residential, Single Family Residence",One Story,,"4,792 Sq. Ft.",2,,"Carpet, Laminate, Linoleum, Vinyl","Central, Gas","Central Air, Electric",$998,"Covered, Patio"
https://www.redfin.com/NV/Las-Vegas/1020-Baronet-Dr-89138/home/29277281,35,31,66,Linda Rankin Givens Elementary School,9,Sig Rogich Middle School,8,Palo Verde High School,6,"1020 Baronet Dr,Las Vegas,NV89138","$660,000",4,3,"3,144",,,2007,"Residential, Single Family Residence",Two Story,$55/month,"5,227 Sq. Ft.",2,,"Laminate, Tile","Central, Gas","Central Air, Electric","$4,742",Patio
https://www.redfin.com/NV/Las-Vegas/8600-W-Charleston-Blvd-89117/unit-2118/home/29279338,77,43,57,Walter Jacobson Elementary School,5,Walter Johnson Junior High School,7,Palo Verde High School,6,"8600 W Charleston Blvd #2118,Las Vegas,NV89117","$210,000",2,2,998,,,1990,Condo,,$220/month,,,Community,"Carpet, Laminate","Central, Electric","Central Air, Electric",$767,Balcony
https://www.redfin.com/NV/Las-Vegas/8600-W-Charleston-Blvd-89117/unit-1157/home/29279381,77,43,57,Walter Jacobson Elementary School,5,Walter Johnson Junior High School,7,Palo Verde High School,6,"8600 Charleston Blvd #1157,Las Vegas,NV89117","$265,000",3,2,"1,191",,,1990,Condo,Two Story,$195/month,"1,191 Sq. Ft.",1,Community,Tile,"Central, Electric","Central Air, Electric",$703,Patio
https://www.redfin.com/NV/Las-Vegas/8600-W-Charleston-Blvd-89117/unit-1081/home/29279479,77,43,57,Walter Jacobson Elementary School,5,Walter Johnson Junior High School,7,Palo Verde High School,6,"8600 W Charleston Blvd #1081,Las Vegas,NV89117","$245,000",2,2,998,,,1990,Condo,Two Story,$220/month,998 Sq. Ft.,1,Community,Tile,"Central, Gas","Central Air, Electric",$767,"Covered, Patio"
https://www.redfin.com/NV/Las-Vegas/135-E-Harmon-Ave-89109/unit-802/home/29283547,75,48,45,Paradise Elementary School,3,William E Orr Middle School,3,Del Sol High School,3,"135 E Harmon Ave #802,Las Vegas,NV89109","$370,000",1,2,874,,,2006,Condo,"High Rise, High Rise",$791/month,,,"Association, Community","Carpet, Ceramic Tile",Electric,Electric,"$3,070",Terrace
https://www.redfin.com/NV/Las-Vegas/4200-S-Valley-View-Blvd-89103/unit-3045/home/29283900,48,43,46,Joseph E Thiriot Elementary School,6,Grant Sawyer Middle School,4,Education W Clark High School,3,"4200 S Valley View Blvd #3045,Las Vegas,NV89103","$280,000",2,2,902,,,1990,Condo,Three Story,$396/month,,,Community,"Carpet, Ceramic Tile","Central, Electric","Central Air, Electric",$791,Balcony
https://www.redfin.com/NV/Las-Vegas/135-E-Harmon-Ave-89109/unit-3220/home/29285159,75,48,45,Paradise Elementary School,3,William E Orr Middle School,3,Del Sol High School,3,"135 E Harmon Ave #3220,Las Vegas,NV89109","$409,000",1,2,874,,,2006,Condo,"High Rise, High Rise, Penthouse","$1,802/month",,,Association,Ceramic Tile,"Central, Electric","Electric, 1 Unit","$2,213",Terrace
https://www.redfin.com/NV/Las-Vegas/135-E-Harmon-Ave-89109/unit-2720/home/29285239,75,48,45,Paradise Elementary School,3,William E Orr Middle School,3,Del Sol High School,3,"135 E Harmon Ave #2720,Las Vegas,NV89109","$370,000",1,2,874,,,2006,Condo,"High Rise, High Rise","$1,762/month",,,Association,Ceramic Tile,"Central, Electric","Electric, 1 Unit","$2,213",Terrace
https://www.redfin.com/NV/Las-Vegas/3651-Arville-St-89103/unit-437/home/29315344,76,44,56,C H Decker Elementary School,4,James Cashman Middle School,4,Education W Clark High School,3,"3651 Arville St #437,Las Vegas,NV89103","$130,000",—,1,680,,,1983,Condo,Two Story,$589/month,680 Sq. Ft.,,,Laminate,"Central, Electric","Central Air, Electric",$447,
https://www.redfin.com/NV/Las-Vegas/3651-Arville-St-89103/unit-704/home/29317076,80,43,59,C H Decker Elementary School,4,James Cashman Middle School,4,Education W Clark High School,3,"3651 Arville St #704,Las Vegas,NV89103","$182,000",2,2.5,968,,,1983,Condo,Two Story,$690/month,968 Sq. Ft.,,Community,Carpet,"Central, Gas","Central Air, Electric",$595,Patio
https://www.redfin.com/NV/Las-Vegas/5250-S-Rainbow-Blvd-89118/unit-1041/home/29319346,36,40,40,Marion B Earl Elementary School,5,Grant Sawyer Middle School,4,Durango High School,2,"5250 S Rainbow Blvd #1041,Las Vegas,NV89118","$2,300/mo",3,2,"1,131",,,,,,,,,,,,,,
https://www.redfin.com/NV/Las-Vegas/5250-S-Rainbow-Blvd-89118/unit-2182/home/29319822,36,40,40,Marion B Earl Elementary School,5,Grant Sawyer Middle School,4,Durango High School,2,"5250 S Rainbow Blvd #2182,Las Vegas,NV89118","$285,000",2,2,"1,034",,,1997,Condo,Two Story,$340/month,,2,Community,"Carpet, Tile","Central, Electric","Central Air, Electric","$1,227",Balcony
https://www.redfin.com/NV/Las-Vegas/4624-Fulton-Pl-89107/home/29343669,80,42,50,E W Griffith Elementary School,4,Hyde Park Middle School,7,Western High School,1,"4624 Fulton Pl,Las Vegas,NV89107","$292,000",3,1,"1,117",,,1955,"Residential, Single Family Residence",One Story,,"6,970 Sq. Ft.",1,,"Carpet, Ceramic Tile","Central, Electric","Central Air, Electric",$701,
https://www.redfin.com/NV/Las-Vegas/413-Park-Way-E-89106/home/29346338,59,44,44,Howard Wasden Elementary School,5,Hyde Park Middle School,7,Education W Clark High School,3,"413 Park Way,Las Vegas,NV89106","$793,000",4,3,"2,968",,,1958,"Residential, Single Family Residence",One Story,,0.34 Acres,2,"Heated, In Ground, Private",Laminate,"Central, Gas","Central Air, Gas","$2,066",Patio
https://www.redfin.com/NV/Las-Vegas/331-S-Tonopah-Dr-89106/home/29346656,50,44,40,Howard Wasden Elementary School,5,Hyde Park Middle School,7,Education W Clark High School,3,"331 S Tonopah Dr,Las Vegas,NV89106","$346,000",3,1.5,"1,665",,,1959,"Residential, Single Family Residence",One Story,,"7,405 Sq. Ft.",2,,"Carpet, Ceramic Tile","Central, Electric","Central Air, Electric",$496,"Covered, Patio"
https://www.redfin.com/NV/Las-Vegas/1407-Westwood-Dr-89102/home/29457236,44,44,38,Howard Wasden Elementary School,5,Hyde Park Middle School,7,Education W Clark High School,3,"1407 Westwood Dr,Las Vegas,NV89102","$1,750,000",4,4.5,"5,012",,,1973,"Residential, Single Family Residence",One Story,,0.55 Acres,2,"In Ground, Private","Hardwood, Tile","Central, Gas, Multiple Heating Units","Central Air, Electric, 2 Units","$5,106","Covered, Patio"
https://www.redfin.com/NV/Las-Vegas/3013-Colanthe-Ave-89102/home/29458458,42,39,45,Howard Wasden Elementary School,5,Hyde Park Middle School,7,Education W Clark High School,3,"3013 Colanthe Ave,Las Vegas,NV89102","$650,000",3,3,"3,074",,,1963,"Residential, Single Family Residence",One Story,,"9,583 Sq. Ft.",,,"Laminate, Tile","Central, Electric","Central Air, Electric","$1,486",Patio
https://www.redfin.com/NV/Las-Vegas/3009-Plaza-de-Monte-89102/home/29459981,50,38,54,Howard Wasden Elementary School,5,Hyde Park Middle School,7,Education W Clark High School,3,"3009 Plaza de Monte,Las Vegas,NV89102","$2,900/mo",3,2,"1,668",,,,,,,,,,,,,,
https://www.redfin.com/NV/Las-Vegas/2217-Juana-Vista-St-89102/home/29461946,74,40,51,Vegas Verdes Elementary School,6,Hyde Park Middle School,7,Education W Clark High School,3,"2217 Juana Vista St,Las Vegas,NV89102","$270,000",3,2,"1,566",,,1960,"Residential, Single Family Residence",One Story,,"6,970 Sq. Ft.",2,,,Gas,Electric,$971,
https://www.redfin.com/NV/Las-Vegas/4309-Esmeralda-Ave-89102/home/29462262,68,40,54,Vegas Verdes Elementary School,6,Hyde Park Middle School,7,Education W Clark High School,3,"4309 Esmeralda Ave,Las Vegas,NV89102","$365,000",4,4,"1,419",,,1961,"Residential, Single Family Residence",One Story,,"6,534 Sq. Ft.",,,"Carpet, Laminate, Tile","Central, Gas","Central Air, Electric",$937,"Covered, Patio"
https://www.redfin.com/NV/Las-Vegas/4415-Del-Oro-Dr-89102/home/29463071,75,40,55,Rex Bell Elementary School,4,James Cashman Middle School,4,Education W Clark High School,3,"4415 Del Oro Dr,Las Vegas,NV89102","$278,000",2,1.5,"1,086",,,1973,"Residential, Townhouse",Two Story,$195/month,"1,307 Sq. Ft.",2,Community,"Carpet, Ceramic Tile","Central, Gas","Central Air, Electric",$547,
https://www.redfin.com/NV/Las-Vegas/2851-S-Valley-View-Blvd-89102/unit-1081/home/29463517,66,38,55,Dr. C Owen Roundy Elementary School,4,James Cashman Middle School,4,Education W Clark High School,3,"2851 S Valley View Blvd #1081,Las Vegas,NV89102","$283,500",3,2,"1,442",,,1990,"Residential, Townhouse",One Story,$317/month,"1,680 Sq. Ft.",1,Community,"Carpet, Ceramic Tile, Linoleum, Vinyl","Central, Gas","Central Air, Electric",$947,"Covered, Patio"
https://www.redfin.com/NV/Las-Vegas/2851-S-Valley-View-Blvd-89102/unit-1072/home/29463532,66,38,55,Dr. C Owen Roundy Elementary School,4,James Cashman Middle School,4,Education W Clark High School,3,"2851 S Valley View Blvd #1072,Las Vegas,NV89102","$290,000",2,2,"1,238",,,1990,"Residential, Townhouse",One Story,$307/month,"1,680 Sq. Ft.",,Community,Laminate,"Central, Gas","Central Air, Electric",$944,Patio
https://www.redfin.com/NV/Las-Vegas/3009-Wilmington-Way-89102/home/29465274,57,38,43,Rex Bell Elementary School,4,James Cashman Middle School,4,Education W Clark High School,3,"3009 Wilmington Way,Las Vegas,NV89102","$360,000",4,3,"1,848",,,1964,"Residential, Single Family Residence",One Story,,"6,098 Sq. Ft.",1,"In Ground, Private, Pool/Spa Combo","Laminate, Tile","Central, Electric","Central Air, Electric","$1,161","Covered, Patio"
https://www.redfin.com/NV/Las-Vegas/125-E-Harmon-Ave-89109/unit-3214/home/29485364,75,52,47,Paradise Elementary School,3,William E Orr Middle School,3,Del Sol High School,3,"125 E Harmon Ave #3214,Las Vegas,NV89109","$460,000",1,2,847,,,2006,Condo,"High Rise, High Rise, Penthouse","$1,595/month",,,"Association, Community",,"Central, Electric","Electric, 1 Unit","$2,580",Terrace
https://www.redfin.com/NV/Las-Vegas/125-E-Harmon-Ave-89109/unit-2205/home/29485464,75,52,47,Paradise Elementary School,3,William E Orr Middle School,3,Del Sol High School,3,"125 E Harmon Ave #2205,Las Vegas,NV89109","$350,777",—,1,520,,,2006,Condo,"High Rise, High Rise",$798/month,,,Community,Carpet,Electric,Electric,"$2,246",Terrace
https://www.redfin.com/NV/Las-Vegas/2200-S-Fort-Apache-Rd-89117/unit-2171/home/29486705,49,37,50,Piggott Academy of International Studies,7,Walter Johnson Junior High School,7,Bonanza High School,3,"2200 S Fort Apache Rd #2171,Las Vegas,NV89117","$255,900",2,2,"1,053",,,1991,Condo,Two Story,$350/month,,2,Community,Hardwood,"Central, Gas","Central Air, Electric",$702,"Balcony, Covered, Patio"
https://www.redfin.com/NV/Las-Vegas/2200-S-Fort-Apache-Rd-89117/unit-2160/home/29486725,49,37,50,Piggott Academy of International Studies,7,Walter Johnson Junior High School,7,Bonanza High School,3,"2200 S Fort Apache Rd #2160,Las Vegas,NV89117","$275,000",2,2,"1,053",,,1991,Condo,Two Story,$316/month,1 Sq. Ft.,,Community,"Carpet, Laminate, Tile","Central, Gas","Central Air, Electric",$792,Balcony
https://www.redfin.com/NV/Las-Vegas/2200-S-Fort-Apache-Rd-89117/unit-2083/home/29486836,49,37,50,Piggott Academy of International Studies,7,Walter Johnson Junior High School,7,Bonanza High School,3,"2200 S Fort Apache Rd #2083,Las Vegas,NV89117","$218,000",2,2,"1,053",,,1991,Condo,Two Story,$350/month,,,Community,Carpet,"Central, Electric","Central Air, Electric",$831,Patio
https://www.redfin.com/NV/Las-Vegas/211-E-Flamingo-Rd-89169/unit-714/home/29486962,69,52,43,Paradise Elementary School,3,William E Orr Middle School,3,Del Sol High School,3,"211 E Flamingo Rd #714,Las Vegas,NV89169","$190,000",1,1,750,,,2006,Condo,"High Rise, High Rise",$533/month,,,Association,"Carpet, Tile","Electric, Individual","Electric, 1 Unit","$1,117",Terrace
https://www.redfin.com/NV/Las-Vegas/6067-Honeysuckle-Ridge-St-89148/home/29488373,22,29,28,Kathy L. Batterman Elementary School,8,Victoria Fertitta Middle School,8,Sierra Vista High School,2,"6067 Honeysuckle Ridge St,Las Vegas,NV89148","$560,000",3,2.5,"2,870",,,2008,"Residential, Single Family Residence",Two Story,$74/month,"5,227 Sq. Ft.",2,,Ceramic Tile,"Central, Gas","Central Air, Electric","$2,764","Balcony, Covered, Patio, Porch"
https://www.redfin.com/NV/Las-Vegas/3609-Melonies-Dr-89103/unit-95/home/29502130,69,42,66,Rex Bell Elementary School,4,Grant Sawyer Middle School,4,Education W Clark High School,3,"3609 Melonies Dr #95,Las Vegas,NV89103","$180,000",1,2,828,,,1985,Condo,Two Story,$224/month,,1,Community,"Hardwood, Tile","Central, Electric","Central Air, Electric",$494,Balcony
https://www.redfin.com/NV/Las-Vegas/4210-Gannet-Cir-89103/unit-289/home/29502766,75,44,62,Rex Bell Elementary School,4,Grant Sawyer Middle School,4,Education W Clark High School,3,"4210 Gannet Cir #289,Las Vegas,NV89103","$190,000",2,2,964,,,1988,Condo,Two Story,$150/month,,1,Community,Carpet,"Central, Gas","Central Air, Electric",$962,Balcony
https://www.redfin.com/NV/Las-Vegas/797-E-Harmon-Ave-89119/unit-30/home/29504871,73,48,59,Paradise Elementary School,3,William E Orr Middle School,3,Del Sol High School,3,"797 E Harmon Ave #30,Las Vegas,NV89119","$118,500",—,1,392,,,1985,Condo,Two Story,$102/month,"8,373 Sq. Ft.",,,Luxury Vinyl Plank,"Electric, Wall Furnace","Electric, Window Unit(s)",$286,
https://www.redfin.com/NV/Las-Vegas/1800-Edmond-St-89146/unit-132/home/29518363,72,38,56,Doris Hancock Elementary School,3,Hyde Park Middle School,7,Bonanza High School,3,"1800 Edmond St #132,Las Vegas,NV89146","$230,000",2,2,926,,,1992,Condo,Two Story,$170/month,,1,Community,"Linoleum, Vinyl","Central, Gas","Central Air, Electric",$873,
https://www.redfin.com/NV/Las-Vegas/1860-Ski-Slope-Cir-89117/home/29522124,24,31,37,Herbert A Derfelt Elementary School,5,Walter Johnson Junior High School,7,Bonanza High School,3,"1860 Ski Slope Cir,Las Vegas,NV89117","$1,100,000",4,5.5,"3,311",,,1988,"Residential, Single Family Residence",Two Story,,0.46 Acres,3,Heated,"Linoleum, Tile, Vinyl","Central, Electric","Central Air, Electric","$4,134",
https://www.redfin.com/NV/Las-Vegas/8900-Borla-Dr-89117/home/29523515,73,42,57,Piggott Academy of International Studies,7,Walter Johnson Junior High School,7,Bonanza High School,3,"8900 Borla Dr,Las Vegas,NV89117","$350,000",3,3,"1,120",,,1982,"Residential, Townhouse",One Story,,"9,148 Sq. Ft.",,,"Ceramic Tile, Hardwood, Laminate, Tile","Central, Gas","Central Air, Electric","$1,237",Patio
https://www.redfin.com/NV/Las-Vegas/8700-Cremona-Dr-89117/home/29523797,55,39,42,Piggott Academy of International Studies,7,Walter Johnson Junior High School,7,Bonanza High School,3,"8700 Cremona Dr,Las Vegas,NV89117","$495,000",4,3,"2,172",,,1987,"Residential, Single Family Residence",Two Story,,"7,841 Sq. Ft.",3,"In Ground, Private","Ceramic Tile, Laminate","Gas, Multiple Heating Units","Central Air, Electric, 2 Units","$3,150",Patio
https://www.redfin.com/NV/Las-Vegas/8812-Rainbow-Ridge-Dr-89117/home/29524014,38,38,46,Piggott Academy of International Studies,7,Walter Johnson Junior High School,7,Bonanza High School,3,"8812 Rainbow Ridge Dr,Las Vegas,NV89117","$878,000",4,3,"2,747",,,1989,"Residential, Single Family Residence",Two Story,$430/month,"7,841 Sq. Ft.",3,Community,Laminate,"Central, Gas, Multiple Heating Units","Central Air, Electric, 2 Units","$4,004","Balcony, Covered, Deck, Patio"
https://www.redfin.com/NV/Las-Vegas/1624-British-Cup-Dr-89117/home/29527135,36,34,38,Piggott Academy of International Studies,7,Walter Johnson Junior High School,7,Bonanza High School,3,"1624 British Cup Dr,Las Vegas,NV89117","$470,000",3,2.5,"1,820",,,1990,"Residential, Single Family Residence",Two Story,$100/month,"4,356 Sq. Ft.",2,,"Carpet, Laminate","Central, Gas","Central Air, Electric","$2,193","Covered, Patio"
https://www.redfin.com/NV/Las-Vegas/9565-World-Cup-Dr-89117/home/29527159,37,34,39,Piggott Academy of International Studies,7,Walter Johnson Junior High School,7,Bonanza High School,3,"9565 World Cup Dr,Las Vegas,NV89117","$533,000",3,2.5,"2,290",,,1990,"Residential, Single Family Residence",Two Story,$99/month,"4,356 Sq. Ft.",2,,"Carpet, Luxury Vinyl Plank","Gas, Multiple Heating Units","Central Air, Electric, 2 Units","$2,904","Covered, Patio, Porch"
https://www.redfin.com/NV/Las-Vegas/2705-Sattley-Cir-89117/home/29527675,53,33,42,d'Vorre & Hall Ober Elementary School,7,Victoria Fertitta Middle School,8,Bonanza High School,3,"2705 Sattley Cir,Las Vegas,NV89117","$375,000",2,2.5,"1,567",,,1989,"Residential, Single Family Residence",Two Story,$31/month,"3,920 Sq. Ft.",2,,"Carpet, Ceramic Tile, Hardwood","Central, Gas","Central Air, Electric","$1,989","Covered, Patio"
https://www.redfin.com/NV/Las-Vegas/2817-Cotton-Cloud-Rd-89117/home/29528060,19,37,34,M J Christensen Elementary School,7,Clifford J Lawrence Junior High School,5,Bonanza High School,3,"2817 Cotton Cloud Rd,Las Vegas,NV89117","$590,000",3,2,"2,020",,,1989,"Residential, Single Family Residence",One Story,$31/month,"8,712 Sq. Ft.",3,"In Ground, Private, Solar Heat","Laminate, Tile","Central, Gas","Central Air, Electric","$2,865",Patio
https://www.redfin.com/NV/Las-Vegas/2833-Edge-Rock-Cir-89117/home/29528210,29,36,39,d'Vorre & Hall Ober Elementary School,7,Victoria Fertitta Middle School,8,Bonanza High School,3,"2833 Edge Rock Cir,Las Vegas,NV89117","$520,000",4,2.5,"2,080",,,1988,"Residential, Single Family Residence",Two Story,$31/month,"5,227 Sq. Ft.",2,"Gas Heat, Heated, In Ground, Private, Pool/Spa Combo","Carpet, Tile","Central, Gas, Multiple Heating Units","Central Air, Electric, 2 Units","$2,825","Covered, Patio"
https://www.redfin.com/NV/Las-Vegas/9829-Russett-Wood-Cir-89117/home/29529169,22,35,38,d'Vorre & Hall Ober Elementary School,7,Victoria Fertitta Middle School,8,Bonanza High School,3,"9829 Russett Wood Cir,Las Vegas,NV89117","$438,000",3,2,"1,614",,,1989,"Residential, Single Family Residence",One Story,$31/month,"4,792 Sq. Ft.",2,,Luxury Vinyl Plank,"Central, Electric","Central Air, Electric","$2,005",
https://www.redfin.com/NV/Las-Vegas/2720-Tidewater-Ct-89117/home/29530994,66,37,49,M J Christensen Elementary School,7,Clifford J Lawrence Junior High School,5,Spring Valley High School,5,"2720 Tidewater Ct,Las Vegas,NV89117","$519,000",4,2.5,"2,366",,,1988,"Residential, Single Family Residence",Two Story,$22/month,"6,098 Sq. Ft.",3,,Carpet,"Central, Gas","Central Air, Electric","$2,745",Patio
